# License GPL
#
# - modified hankaku kana to zenkaku kana
# - added basic japanese letters
# by M.Ohtsuka(mash)
# 
# Modified by mattn

##
## This file should use UTF-8 encoding
##
## User dictionary format:
## <text>,<text>,<reading>,<part-of-speech>
## or
## <text>,<token1> <token2> ... <tokenn>,<reading1> <reading2> ... <readingn>,<part-of-speech>
##

Fbookc,Fbookc,エフブックシー,カスタム名詞
Fbook,Fbook,エフブック,カスタム名詞
Fbank,Fbank,エフバンク,カスタム名詞
Fback,Fback,エフバック,カスタム名詞
Fazing,Fazing,フェイジング,カスタム名詞
Fazes,Fazes,フェイジズ,カスタム名詞
Faze,Faze,フェイズ,カスタム名詞
Fayetteville,Fayetteville,フェイエットゥビル,カスタム名詞
Faxmodem,Faxmodem,ファックスモデム,カスタム名詞
Faxing,Faxing,ファクシング,カスタム名詞
Fax,Fax,ファックス,カスタム名詞
Fawningly,Fawningly,フォーニングリイ,カスタム名詞
Fawning,Fawning,フォーニング,カスタム名詞
Fawn,Fawn,フォーン,カスタム名詞
Fawkes,Fawkes,フォークス,カスタム名詞
Favouritism,Favouritism,フェイバリティズム,カスタム名詞
Favourite,Favourite,フェイバリット,カスタム名詞
Favouring,Favouring,フェイバリング,カスタム名詞
Favourably,Favourably,フェイバラブリー,カスタム名詞
Favourable,Favourable,フェイバラブル,カスタム名詞
Favour,Favour,フェイバー,カスタム名詞
Favoritism,Favoritism,フェイバリティズム,カスタム名詞
Favorite,Favorite,フェイバリト,カスタム名詞
Favoring,Favoring,フェイバリング,カスタム名詞
Favorably,Favorably,フェイバラブリー,カスタム名詞
Favorable,Favorable,フェイバラブル,カスタム名詞
Favor,Favor,フェイバー,カスタム名詞
Favela,Favela,ファベラ,カスタム名詞
Faux,Faux,フォウ,カスタム名詞
Fauna,Fauna,フォーナ,カスタム名詞
Faun,Faun,フォーン,カスタム名詞
Faulty,Faulty,フォールティー,カスタム名詞
Faults,Faults,フォールツ,カスタム名詞
Fault,Fault,フォールト,カスタム名詞
Faulkner,Faulkner,フォークナー,カスタム名詞
Faucets,Faucets,フォーセッツ,カスタム名詞
Faucet,Faucet,フォーセット,カスタム名詞
Fatwah,Fatwah,ファトワー,カスタム名詞
Fatwa,Fatwa,ファトワー,カスタム名詞
Fatty,Fatty,ファティー,カスタム名詞
Fatting,Fatting,ファティング,カスタム名詞
Fattest,Fattest,ファッテスト,カスタム名詞
Fatter,Fatter,ファター,カスタム名詞
Fattening,Fattening,ファトゥニング,カスタム名詞
Fatten,Fatten,ファトゥン,カスタム名詞
Fatted,Fatted,ファッティド,カスタム名詞
Fats,Fats,ファッツ,カスタム名詞
Fatiha,Fatiha,ファティハ,カスタム名詞
Fatigue,Fatigue,ファティーグ,カスタム名詞
Fathoming,Fathoming,ファザミング,カスタム名詞
Fathometer,Fathometer,ファザミター,カスタム名詞
Fathomably,Fathomably,ファザマブリー,カスタム名詞
Fathomable,Fathomable,ファザマブル,カスタム名詞
Fathoma,Fathoma,ファゾマ,カスタム名詞
Fathom,Fathom,ファザム,カスタム名詞
Fathering,Fathering,ファザリング,カスタム名詞
Father,Father,ファザー,カスタム名詞
Fates,Fates,フェイツ,カスタム名詞
Fated,Fated,フェイティド,カスタム名詞
Fate,Fate,フェイト,カスタム名詞
Fatally,Fatally,フェイタリー,カスタム名詞
Fatality,Fatality,フェイタリティー,カスタム名詞
Fatalities,Fatalities,フェイタリティーズ,カスタム名詞
Fatalist,Fatalist,フェイタリスト,カスタム名詞
Fatalism,Fatalism,フェイタリズム,カスタム名詞
Fatal,Fatal,フェイタル,カスタム名詞
Fata,Fata,ファータ,カスタム名詞
Fat,Fat,ファット,カスタム名詞
Fasts,Fasts,ファースツ,カスタム名詞
Fastopen,Fastopen,ファーストゥオープン,カスタム名詞
Fasting,Fasting,ファースティング,カスタム名詞
Fastidious,Fastidious,ファスティディアス,カスタム名詞
Fastian,Fastian,ファスチャン,カスタム名詞
Fasthelp,Fasthelp,ファーストゥヘルプ,カスタム名詞
Fastest,Fastest,ファーステスト,カスタム名詞
Faster,Faster,ファースター,カスタム名詞
Fastening,Fastening,ファスニング,カスタム名詞
Fastener,Fastener,ファスナー,カスタム名詞
Fasten,Fasten,ファスン,カスタム名詞
Fasted,Fasted,ファースティド,カスタム名詞
Fastball,Fastball,ファーストゥボール,カスタム名詞
Fast,Fast,ファースト,カスタム名詞
Fashionably,Fashionably,ファッショナブリー,カスタム名詞
Fashionable,Fashionable,ファッショナブル,カスタム名詞
Fashion,Fashion,ファッション,カスタム名詞
Fascist,Fascist,ファシスト,カスタム名詞
Fascism,Fascism,ファシズム,カスタム名詞
Fascination,Fascination,ファシネイション,カスタム名詞
Fascinating,Fascinating,ファッシネイティング,カスタム名詞
Fascinates,Fascinates,ファッシネイツ,カスタム名詞
Fascinated,Fascinated,ファッシネイティド,カスタム名詞
Fascinate,Fascinate,ファッシネイト,カスタム名詞
Fascii,Fascii,エフアスキー,カスタム名詞
Fascicle,Fascicle,ファシクル,カスタム名詞
Fascia,Fascia,ファッシア,カスタム名詞
Farthing,Farthing,ファーリング,カスタム名詞
Farthest,Farthest,ファーゼスト,カスタム名詞
Farther,Farther,ファーザー,カスタム名詞
Fart,Fart,ファート,カスタム名詞
Farstr,Farstr,ファーストゥリング,カスタム名詞
Farrow,Farrow,ファロウ,カスタム名詞
Faron,Faron,ファロン,カスタム名詞
Farmitalia,Farmitalia,ファルムイタリア,カスタム名詞
Farming,Farming,ファーミング,カスタム名詞
Farmindustria,Farmindustria,ファルムインダストゥリア,カスタム名詞
Farmer,Farmer,ファーマー,カスタム名詞
Farmaceutiche,Farmaceutiche,ファルマスゥチケ,カスタム名詞
Farm,Farm,ファーム,カスタム名詞
Farley,Farley,ファーリイ,カスタム名詞
Farjeon,Farjeon,ファージョン,カスタム名詞
Farewell,Farewell,フェアウェル,カスタム名詞
Fare,Fare,フェアー,カスタム名詞
Farcing,Farcing,ファーシング,カスタム名詞
Farcically,Farcically,ファーシカリイ,カスタム名詞
Farcical,Farcical,ファーシカル,カスタム名詞
Farces,Farces,ファーシズ,カスタム名詞
Farced,Farced,ファースト,カスタム名詞
Farce,Farce,ファース,カスタム名詞
Farbell,Farbell,ファーベル,カスタム名詞
Faraway,Faraway,ファーラウェイ,カスタム名詞
Far,Far,ファー,カスタム名詞
Faqih,Faqih,ファーキー,カスタム名詞
Fanzine,Fanzine,ファンジーン,カスタム名詞
Fany,Fany,ファニー,カスタム名詞
Fantasy,Fantasy,ファンタジー,カスタム名詞
Fantastical,Fantastical,ファンタスティカル,カスタム名詞
Fantastic,Fantastic,ファンタスティク,カスタム名詞
Fantasm,Fantasm,ファンタズム,カスタム名詞
Fantasize,Fantasize,ファンタサイズ,カスタム名詞
Fantasies,Fantasies,ファンタジイズ,カスタム名詞
Fantasied,Fantasied,ファンタジイド,カスタム名詞
Fantasia,Fantasia,ファンタジア,カスタム名詞
Fanta,Fanta,ファンタ,カスタム名詞
Fanny,Fanny,ファニー,カスタム名詞
Fanning,Fanning,ファニング,カスタム名詞
Fannie,Fannie,ファニー,カスタム名詞
Fanned,Fanned,ファンド,カスタム名詞
Fangle,Fangle,ファングル,カスタム名詞
Fang,Fang,ファング,カスタム名詞
Fanfan,Fanfan,ファンファン,カスタム名詞
Fancy,Fancy,ファンシー,カスタム名詞
Fanciful,Fanciful,ファンシフル,カスタム名詞
Fancification,Fancification,ファンシフィケイション,カスタム名詞
Fancies,Fancies,ファンシイズ,カスタム名詞
Fancier,Fancier,ファンシアー,カスタム名詞
Fancied,Fancied,ファンシイド,カスタム名詞
Fanci,Fanci,ファンシ,カスタム名詞
Fanaticism,Fanaticism,ファナティシズム,カスタム名詞
Fanatically,Fanatically,ファナティカリー,カスタム名詞
Fanatical,Fanatical,ファナティカル,カスタム名詞
Fanatic,Fanatic,ファナティック,カスタム名詞
Fan,Fan,ファン,カスタム名詞
Famous,Famous,フェイマス,カスタム名詞
Famishing,Famishing,ファミッシング,カスタム名詞
Famishes,Famishes,ファミッシズ,カスタム名詞
Famished,Famished,ファミッシュト,カスタム名詞
Famish,Famish,ファミッシュ,カスタム名詞
Faming,Faming,フェイミング,カスタム名詞
Famine,Famine,ファミン,カスタム名詞
Family,Family,ファミリー,カスタム名詞
Families,Families,ファミリーズ,カスタム名詞
Familiarly,Familiarly,ファミリアリー,カスタム名詞
Familiarizing,Familiarizing,ファミリアライジング,カスタム名詞
Familiarize,Familiarize,ファミリアライズ,カスタム名詞
Familiarity,Familiarity,ファミリアリティー,カスタム名詞
Familiarities,Familiarities,ファミリアリティイズ,カスタム名詞
Familiar,Familiar,ファミリアー,カスタム名詞
Familial,Familial,ファミリアル,カスタム名詞
Fame,Fame,フェイム,カスタム名詞
Falun,Falun,ファルン,カスタム名詞
Faltermayer,Faltermayer,フォルターメイヤー,カスタム名詞
Faltering,Faltering,フォルタリング,カスタム名詞
Falter,Falter,フォルター,カスタム名詞
Falstaff,Falstaff,フォルスタッフ,カスタム名詞
Falsity,Falsity,フォルシティー,カスタム名詞
Falsities,Falsities,フォルシティズ,カスタム名詞
Falsing,Falsing,フォールシング,カスタム名詞
Falsify,Falsify,フォルシファイ,カスタム名詞
Falsifies,Falsifies,フォルシファイズ,カスタム名詞
Falsified,Falsified,フォルシファイド,カスタム名詞
Falsetto,Falsetto,フォルセット,カスタム名詞
Falses,Falses,フォールシズ,カスタム名詞
Falser,Falser,フォールサア,カスタム名詞
False,False,フォールス,カスタム名詞
Fallow,Fallow,ファロウ,カスタム名詞
Fallopian,Fallopian,ファロウピアン,カスタム名詞
Falling,Falling,フォーリング,カスタム名詞
Falliblity,Falliblity,ファリブリティー,カスタム名詞
Fallible,Fallible,ファリブル,カスタム名詞
Fallibility,Fallibility,ファリビリティー,カスタム名詞
Fallen,Fallen,フォールン,カスタム名詞
Fallal,Fallal,ファラル,カスタム名詞
Fallacy,Fallacy,ファラシー,カスタム名詞
Fallacious,Fallacious,フォレイシャス,カスタム名詞
Fallacies,Fallacies,ファラシーズ,カスタム名詞
Fall,Fall,フォール,カスタム名詞
Falk,Falk,フォーク,カスタム名詞
Falconry,Falconry,フォルコンリー,カスタム名詞
Falconer,Falconer,フォルコナー,カスタム名詞
Falcon,Falcon,フォルカン,カスタム名詞
Falafel,Falafel,ファラフェル,カスタム名詞
Fakir,Fakir,フェキア,カスタム名詞
Faking,Faking,フェィキング,カスタム名詞
Fakes,Fakes,フェィクス,カスタム名詞
Fakery,Fakery,フェィカリイ,カスタム名詞
Fakeries,Fakeries,フェィカリイズ,カスタム名詞
Faker,Faker,フェィカー,カスタム名詞
Faked,Faked,フェィクト,カスタム名詞
Fake,Fake,フェィク,カスタム名詞
Faithfully,Faithfully,フェイスフリー,カスタム名詞
Faith,Faith,フェイス,カスタム名詞
Faisalabad,Faisalabad,ファイサラバード,カスタム名詞
Faisal,Faisal,ファイサル,カスタム名詞
Fairy,Fairy,フェアリー,カスタム名詞
Fairly,Fairly,フェアーリー,カスタム名詞
Fairish,Fairish,フェアリッシュ,カスタム名詞
Fairing,Fairing,フェアリング,カスタム名詞
Fairies,Fairies,フェアリーズ,カスタム名詞
Fairfax,Fairfax,フェアファックス,カスタム名詞
Fairest,Fairest,フェアレスト,カスタム名詞
Fairer,Fairer,フェアラー,カスタム名詞
Faire,Faire,フェール,カスタム名詞
Fair,Fair,フェアー,カスタム名詞
Faints,Faints,フェインツ,カスタム名詞
Fainting,Fainting,フェインティング,カスタム名詞
Faintest,Faintest,フェインテスト,カスタム名詞
Fainter,Fainter,フェインター,カスタム名詞
Fainted,Fainted,フェインティド,カスタム名詞
Faint,Faint,フェイント,カスタム名詞
Fain,Fain,フェイン,カスタム名詞
Failure,Failure,フェイリャー,カスタム名詞
Failing,Failing,フェイリング,カスタム名詞
Fail,Fail,フェイル,カスタム名詞
Faigin,Faigin,フェイギン,カスタム名詞
Fahrenheit,Fahrenheit,ファランハイト,カスタム名詞
Fagri,Fagri,エフアグリ,カスタム名詞
Fagging,Fagging,ファギング,カスタム名詞
Fagged,Fagged,ファグド,カスタム名詞
Fagan,Fagan,ファガン,カスタム名詞
Fag,Fag,ファッグ,カスタム名詞
Faery,Faery,フェイアリイ,カスタム名詞
Fading,Fading,フェイディング,カスタム名詞
Fades,Fades,フェイズ,カスタム名詞
Faded,Faded,フェイディド,カスタム名詞
Fade,Fade,フェイド,カスタム名詞
Faddy,Faddy,ファディー,カスタム名詞
Faddp,Faddp,エフアッドゥピー,カスタム名詞
Faddist,Faddist,ファディスト,カスタム名詞
Faddism,Faddism,ファディズム,カスタム名詞
Fadd,Fadd,エフアッド,カスタム名詞
Fad,Fad,ファド,カスタム名詞
Faculty,Faculty,ファカルティー,カスタム名詞
Faculties,Faculties,ファカルティース,カスタム名詞
Factures,Factures,ファクチュアーズ,カスタム名詞
Facture,Facture,ファクチュア,カスタム名詞
Facturally,Facturally,ファクチュラリー,カスタム名詞
Factural,Factural,ファクチュラル,カスタム名詞
Factually,Factually,ファクチュアリー,カスタム名詞
Factuality,Factuality,ファクチュアリテ,カスタム名詞
Factual,Factual,ファクチュアル,カスタム名詞
Facts,Facts,ファクツ,カスタム名詞
Factory,Factory,ファクトリー,カスタム名詞
Factorization,Factorization,ファクトリゼイション,カスタム名詞
Factoring,Factoring,ファクタリング,カスタム名詞
Factories,Factories,ファクトリイズ,カスタム名詞
Factorial,Factorial,ファクトリアル,カスタム名詞
Factor,Factor,ファクター,カスタム名詞
Factoid,Factoid,ファクトイド,カスタム名詞
Facto,Facto,ファクトウ,カスタム名詞
Factitive,Factitive,ファクティティブ,カスタム名詞
Factitious,Factitious,ファクティシャス,カスタム名詞
Factious,Factious,ファクシャス,カスタム名詞
Factional,Factional,ファクショナル,カスタム名詞
Faction,Faction,ファクション,カスタム名詞
Fact,Fact,ファクト,カスタム名詞
Facsimiles,Facsimiles,ファクシミリズ,カスタム名詞
Facsimile,Facsimile,ファクシミリ,カスタム名詞
Facing,Facing,フェイシング,カスタム名詞
Facility,Facility,ファシリティイ,カスタム名詞
Facilities,Facilities,ファシリティイズ,カスタム名詞
Facilitator,Facilitator,ファシリテイター,カスタム名詞
Facilitative,Facilitative,ファシリテイティブ,カスタム名詞
Facilitation,Facilitation,ファシリテイション,カスタム名詞
Facilitating,Facilitating,ファシリテイティング,カスタム名詞
Facilitates,Facilitates,ファシリテイツ,カスタム名詞
Facilitated,Facilitated,ファシリテイティド,カスタム名詞
Facilitate,Facilitate,ファシリテイト,カスタム名詞
Facilely,Facilely,ファシルリー,カスタム名詞
Facile,Facile,ファシル,カスタム名詞
Facial,Facial,フェイシャル,カスタム名詞
Facets,Facets,ファセッツ,カスタム名詞
Facetious,Facetious,ファシーシャス,カスタム名詞
Faceting,Faceting,ファシティング,カスタム名詞
Faceted,Faceted,ファシティド,カスタム名詞
Facet,Facet,ファシット,カスタム名詞
Faces,Faces,フェイシズ,カスタム名詞
Faced,Faced,フェイスト,カスタム名詞
Face,Face,フェイス,カスタム名詞
Facades,Facades,ファサーズ,カスタム名詞
Facaded,Facaded,ファサーディド,カスタム名詞
Facade,Facade,ファサード,カスタム名詞
Fabulous,Fabulous,ファビュラス,カスタム名詞
Fabulist,Fabulist,ファビュリスト,カスタム名詞
Fabricator,Fabricator,ファブリケイター,カスタム名詞
Fabrication,Fabrication,ファブリケイション,カスタム名詞
Fabricating,Fabricating,ファブリケイティング,カスタム名詞
Fabricates,Fabricates,ファブリケイツ,カスタム名詞
Fabricated,Fabricated,ファブリケイティド,カスタム名詞
Fabricate,Fabricate,ファブリケイト,カスタム名詞
Fabric,Fabric,ファブリック,カスタム名詞
Fable,Fable,フェイブル,カスタム名詞
Fabio,Fabio,ファビオ,カスタム名詞
Faber,Faber,フェイバー,カスタム名詞
F,F,エフ,カスタム名詞
Ezekiel,Ezekiel,イゼキエル,カスタム名詞
Eyquem,Eyquem,エイケム,カスタム名詞
Eying,Eying,アイイング,カスタム名詞
Eye,Eye,アイ,カスタム名詞
Exxon,Exxon,エクソン,カスタム名詞
Exwin,Exwin,イーエックスウイン,カスタム名詞
Exview,Exview,イーエックスビュー,カスタム名詞
Exuser,Exuser,イーエックスユーザー,カスタム名詞
Exurbanite,Exurbanite,エクサーバナイト,カスタム名詞
Exurban,Exurban,エクサーバン,カスタム名詞
Exurb,Exurb,エクサーブ,カスタム名詞
Exults,Exults,イグザルツ,カスタム名詞
Exulting,Exulting,イグザルティング,カスタム名詞
Exulted,Exulted,イクザルティド,カスタム名詞
Exultation,Exultation,イグザルテイション,カスタム名詞
Exultant,Exultant,イグザルタント,カスタム名詞
Exult,Exult,イクザルト,カスタム名詞
Exuding,Exuding,イグヂューディング,カスタム名詞
Exudes,Exudes,イグヂューズ,カスタム名詞
Exuded,Exuded,イクジューディド,カスタム名詞
Exude,Exude,イクジュード,カスタム名詞
Exuberating,Exuberating,イグズーバレイティング,カスタム名詞
Exuberated,Exuberated,イグズーバレイティド,カスタム名詞
Exuberate,Exuberate,イグズーバレイト,カスタム名詞
Exuberant,Exuberant,エグズーバラント,カスタム名詞
Exuberance,Exuberance,エグズーバランス,カスタム名詞
Extubation,Extubation,エクスチューベイション,カスタム名詞
Extubating,Extubating,エクスチューベイティング,カスタム名詞
Extubate,Extubate,エクスチューベイト,カスタム名詞
Extssz,Extssz,エクストエスエスゼット,カスタム名詞
Extsort,Extsort,イーエックスティーソート,カスタム名詞
Extrusive,Extrusive,エクストゥリューシブ,カスタム名詞
Extrusion,Extrusion,エクストゥリュージョン,カスタム名詞
Extruding,Extruding,イクストゥルーディング,カスタム名詞
Extrudes,Extrudes,イクストゥルーズ,カスタム名詞
Extruded,Extruded,イクストゥルーディド,カスタム名詞
Extrude,Extrude,イクストゥルード,カスタム名詞
Extroverts,Extroverts,エクストゥラヴァート,カスタム名詞
Extroverted,Extroverted,エクストゥロバーティド,カスタム名詞
Extrovert,Extrovert,エクストゥロバート,カスタム名詞
Extroversion,Extroversion,エクストゥロバージョン,カスタム名詞
Extrn,Extrn,イクスタン,カスタム名詞
Extrinsically,Extrinsically,エクストゥリンシカリー,カスタム名詞
Extrinsical,Extrinsical,エクストゥリンシカル,カスタム名詞
Extrinsic,Extrinsic,エクストゥリンシク,カスタム名詞
Extricating,Extricating,エクストゥリケイティング,カスタム名詞
Extricate,Extricate,エクストゥリケイト,カスタム名詞
Extricably,Extricably,エクストゥリカブリー,カスタム名詞
Extricable,Extricable,エクストゥリカブル,カスタム名詞
Extremity,Extremity,エクストゥリミティー,カスタム名詞
Extremities,Extremities,エクストゥリミティイズ,カスタム名詞
Extremists,Extremists,エクストゥリミスツ,カスタム名詞
Extremist,Extremist,エクストゥリミスト,カスタム名詞
Extremism,Extremism,エクストゥリミズム,カスタム名詞
Extreme,Extreme,エクストゥリーム,カスタム名詞
Extraverts,Extraverts,エクストゥラヴァーツ,カスタム名詞
Extraverted,Extraverted,エクストゥラバーティド,カスタム名詞
Extravert,Extravert,エクストゥラバート,カスタム名詞
Extraversion,Extraversion,エクストゥラバージョン,カスタム名詞
Extravaganza,Extravaganza,エクストゥラバガンザ,カスタム名詞
Extravagant,Extravagant,エクストゥラバガント,カスタム名詞
Extravagance,Extravagance,エクストゥラバガンス,カスタム名詞
Extrav,Extrav,エクストゥラブイ,カスタム名詞
Extraterritoriality,Extraterritoriality,エクストゥラテリトリアリティイ,カスタム名詞
Extrapolation,Extrapolation,エクストゥラポレイション,カスタム名詞
Extrapolate,Extrapolate,エクストゥラポレイト,カスタム名詞
Extraordinary,Extraordinary,エクストゥローディナリー,カスタム名詞
Extraordinarily,Extraordinarily,エクストゥローディナリリイ,カスタム名詞
Extraneous,Extraneous,エクストゥレイニアス,カスタム名詞
Extradition,Extradition,エクストゥラディッション,カスタム名詞
Extraditing,Extraditing,エクストゥラダイティング,カスタム名詞
Extradites,Extradites,エクストゥラダイツ,カスタム名詞
Extradited,Extradited,エクストゥラダイティド,カスタム名詞
Extradite,Extradite,エクストゥラダイト,カスタム名詞
Extracts,Extracts,エクストゥラクツ,カスタム名詞
Extractor,Extractor,イクストゥラクター,カスタム名詞
Extractive,Extractive,イクストゥラクティブ,カスタム名詞
Extraction,Extraction,イクストゥラクション,カスタム名詞
Extracting,Extracting,イクストゥラクティング,カスタム名詞
Extracted,Extracted,イクストゥラクティド,カスタム名詞
Extractable,Extractable,イクストゥラクタブル,カスタム名詞
Extractability,Extractability,イクストゥラクタビリティイ,カスタム名詞
Extract,Extract,イクストゥラクト,カスタム名詞
Extra,Extra,エクストゥラ,カスタム名詞
Extorts,Extorts,エクストーツ,カスタム名詞
Extortionist,Extortionist,エクストーショニスト,カスタム名詞
Extortioner,Extortioner,エクストーショナー,カスタム名詞
Extortionate,Extortionate,エクストーショネト,カスタム名詞
Extortion,Extortion,エクストーション,カスタム名詞
Extorting,Extorting,エクストーティング,カスタム名詞
Extorted,Extorted,エクストーティド,カスタム名詞
Extort,Extort,エクストート,カスタム名詞
Extorsive,Extorsive,イクストーシブ,カスタム名詞
Extorsion,Extorsion,イクストーション,カスタム名詞
Extolling,Extolling,イクストウリング,カスタム名詞
Extoller,Extoller,イクストウラー,カスタム名詞
Extoll,Extoll,イクストウル,カスタム名詞
Extoling,Extoling,イクストウリング,カスタム名詞
Extoler,Extoler,イクストウラー,カスタム名詞
Extol,Extol,イクストウル,カスタム名詞
Extnsz,Extnsz,エクストゥエヌエスゼット,カスタム名詞
Extmsz,Extmsz,エクストゥエムエスゼット,カスタム名詞
Extirpation,Extirpation,エクスターペイション,カスタム名詞
Extirpating,Extirpating,エクスターペイティング,カスタム名詞
Extirpate,Extirpate,エクスターペイト,カスタム名詞
Extinguishing,Extinguishing,エクスティングィッシング,カスタム名詞
Extinguishes,Extinguishes,エクスティングイッシズ,カスタム名詞
Extinguisher,Extinguisher,エクスティングイッシャー,カスタム名詞
Extinguished,Extinguished,エクスティングイッシュト,カスタム名詞
Extinguish,Extinguish,エクスティングィッシュ,カスタム名詞
Extinction,Extinction,エクスティンクション,カスタム名詞
Extinct,Extinct,エクスティンクト,カスタム名詞
Extext,Extext,イクステキスト,カスタム名詞
Externally,Externally,エクスターナリー,カスタム名詞
Externalize,Externalize,エクスターナライズ,カスタム名詞
Externality,Externality,エクスターナリティイ,カスタム名詞
Externalise,Externalise,エクスターナライズ,カスタム名詞
External,External,エクスターナル,カスタム名詞
Externa,Externa,エクスターナー,カスタム名詞
Extern,Extern,イクスターン,カスタム名詞
Exterminator,Exterminator,エクスターミネイター,カスタム名詞
Extermination,Extermination,エクスターミネイション,カスタム名詞
Exterminating,Exterminating,エクスターミネイティング,カスタム名詞
Exterminates,Exterminates,エクスターミネイツ,カスタム名詞
Exterminated,Exterminated,エクスターミネイティド,カスタム名詞
Exterminate,Exterminate,エクスターミネイト,カスタム名詞
Exterior,Exterior,エクステリア,カスタム名詞
Extenuation,Extenuation,エクステニュエイション,カスタム名詞
Extenuate,Extenuate,エクステニュエイト,カスタム名詞
Extention,Extention,エクステンション,カスタム名詞
Extent,Extent,エクステント,カスタム名詞
Extensor,Extensor,エクステンサー,カスタム名詞
Extensively,Extensively,イクステンシブリー,カスタム名詞
Extensive,Extensive,イクステンシブ,カスタム名詞
Extension,Extension,エクステンション,カスタム名詞
Extensile,Extensile,エクステンシル,カスタム名詞
Extensible,Extensible,エクステンシブル,カスタム名詞
Extends,Extends,エクステンズ,カスタム名詞
Extending,Extending,エクステンディング,カスタム名詞
Extendible,Extendible,エクステンディブル,カスタム名詞
Extender,Extender,エクステンダー,カスタム名詞
Extended,Extended,エクステンディド,カスタム名詞
Extend,Extend,エクステンド,カスタム名詞
Extemporaneous,Extemporaneous,イクステンポレイニアス,カスタム名詞
Exte,Exte,エクステ,カスタム名詞
Extdswap,Extdswap,エクステッドスワップ,カスタム名詞
Extauto,Extauto,イーエックスティーオート,カスタム名詞
Extant,Extant,エクスタント,カスタム名詞
Exquisitely,Exquisitely,イクスクイジットゥリー,カスタム名詞
Exquisite,Exquisite,エクスクィジット,カスタム名詞
Expurgating,Expurgating,エクスパーゲイティング,カスタム名詞
Expurgated,Expurgated,エクスパーゲイティド,カスタム名詞
Expurgate,Expurgate,エクスパーゲイト,カスタム名詞
Expunging,Expunging,エクスパンジング,カスタム名詞
Expunge,Expunge,エクスパンジ,カスタム名詞
Expulsion,Expulsion,エクスパルション,カスタム名詞
Exproring,Exproring,エクスプロアリング,カスタム名詞
Expropriation,Expropriation,イクスプロプリエイション,カスタム名詞
Expropriating,Expropriating,エクスプロプリエイティング,カスタム名詞
Expropriates,Expropriates,エクスプロプリエイツ,カスタム名詞
Expropriated,Expropriated,エクスプロプリエイティド,カスタム名詞
Expropriate,Expropriate,エクスプロプリエイト,カスタム名詞
Expresso,Expresso,エクスプレッソ,カスタム名詞
Expressive,Expressive,エクスプレッシブ,カスタム名詞
Expression,Expression,エクスプレッション,カスタム名詞
Expressing,Expressing,エクスプレッシング,カスタム名詞
Expressibly,Expressibly,エクスプレシブリー,カスタム名詞
Expressible,Expressible,エクスプレシブル,カスタム名詞
Expresses,Expresses,エクスプレッシズ,カスタム名詞
Expressed,Expressed,エクスプレスト,カスタム名詞
Expressage,Expressage,エクスプレセジ,カスタム名詞
Expressably,Expressably,エクスプレサブリー,カスタム名詞
Expressable,Expressable,エクスプレサブル,カスタム名詞
Express,Express,エクスプレス,カスタム名詞
Expounds,Expounds,エクスパウンズ,カスタム名詞
Expounding,Expounding,エクスパウンディング,カスタム名詞
Expounded,Expounded,エクスパウンディド,カスタム名詞
Expound,Expound,エクスパウンド,カスタム名詞
Exposure,Exposure,エクスポウジャー,カスタム名詞
Expostulatory,Expostulatory,エクスポスチュラトリイ,カスタム名詞
Expostulation,Expostulation,エクスポスチュレイション,カスタム名詞
Expostulating,Expostulating,エクスポスチュレイティング,カスタム名詞
Expostulates,Expostulates,エクスポスチュレイツ,カスタム名詞
Expostulated,Expostulated,エクスポスチュレイティド,カスタム名詞
Expostulate,Expostulate,エクスポスチュレイト,カスタム名詞
Expository,Expository,エクスポジトリー,カスタム名詞
Expositor,Expositor,エクスポジター,カスタム名詞
Exposition,Exposition,エクスポジション,カスタム名詞
Exposing,Exposing,エクスポウジング,カスタム名詞
Exposes,Exposes,エクスポウジズ,カスタム名詞
Expose,Expose,エクスポウズ,カスタム名詞
Exports,Exports,エクスポーツ,カスタム名詞
Exporting,Exporting,エクスポーティング,カスタム名詞
Exporter,Exporter,エクスポーター,カスタム名詞
Exported,Exported,エクスポーティド,カスタム名詞
Exportant,Exportant,エクスポータント,カスタム名詞
Exportance,Exportance,エクスポータンス,カスタム名詞
Export,Export,エクスポート,カスタム名詞
Exponents,Exponents,エクスポウネンツ,カスタム名詞
Exponentive,Exponentive,エクスポウネンティブ,カスタム名詞
Exponenting,Exponenting,エクスポウネンティング,カスタム名詞
Exponentiation,Exponentiation,エクスポウネンシエイション,カスタム名詞
Exponentially,Exponentially,エクスポウネンシャリー,カスタム名詞
Exponential,Exponential,エクスポウネンシャル,カスタム名詞
Exponented,Exponented,エクスポウネンティド,カスタム名詞
Exponent,Exponent,エクスポウネント,カスタム名詞
Exponds,Exponds,エクスポンズ,カスタム名詞
Exponding,Exponding,エクスポンディング,カスタム名詞
Expondents,Expondents,エクスポンデンツ,カスタム名詞
Expondentially,Expondentially,エクスポンデンシャリー,カスタム名詞
Expondential,Expondential,エクスポンデンシャル,カスタム名詞
Expondent,Expondent,エクスポンデント,カスタム名詞
Expondences,Expondences,エクスポンデンシズ,カスタム名詞
Expondence,Expondence,エクスポンデンス,カスタム名詞
Exponded,Exponded,エクスポンディド,カスタム名詞
Expond,Expond,エクスポンド,カスタム名詞
Expo,Expo,エクスポ,カスタム名詞
Explosive,Explosive,イクスプロウシブ,カスタム名詞
Explosion,Explosion,イクスプロウジョン,カスタム名詞
